'sample interval','MLII','V5'
11512,-0.455,-0.285
11513,-0.46,-0.285
11514,-0.45,-0.28
11515,-0.435,-0.27
11516,-0.43,-0.27
11517,-0.44,-0.285
11518,-0.46,-0.285
11519,-0.46,-0.275
11520,-0.45,-0.27
11521,-0.44,-0.265
11522,-0.435,-0.28
11523,-0.435,-0.275
11524,-0.44,-0.285
11525,-0.44,-0.27
11526,-0.425,-0.26
11527,-0.425,-0.26
11528,-0.43,-0.27
11529,-0.435,-0.295
11530,-0.445,-0.29
11531,-0.445,-0.285
11532,-0.44,-0.265
11533,-0.435,-0.255
11534,-0.455,-0.27
11535,-0.44,-0.28
11536,-0.455,-0.285
11537,-0.445,-0.285
11538,-0.45,-0.27
11539,-0.44,-0.27
11540,-0.44,-0.275
11541,-0.445,-0.275
11542,-0.45,-0.275
11543,-0.445,-0.275
11544,-0.435,-0.27
11545,-0.43,-0.265
11546,-0.425,-0.285
11547,-0.43,-0.295
11548,-0.44,-0.295
11549,-0.435,-0.295
11550,-0.425,-0.29
11551,-0.43,-0.285
11552,-0.415,-0.3
11553,-0.435,-0.3
11554,-0.45,-0.305
11555,-0.44,-0.3
11556,-0.43,-0.295
11557,-0.425,-0.31
11558,-0.42,-0.315
11559,-0.435,-0.33
11560,-0.445,-0.33
11561,-0.44,-0.34
11562,-0.435,-0.33
11563,-0.43,-0.33
11564,-0.44,-0.355
11565,-0.455,-0.36
11566,-0.46,-0.37
11567,-0.47,-0.38
11568,-0.455,-0.365
11569,-0.455,-0.38
11570,-0.465,-0.38
11571,-0.47,-0.4
11572,-0.485,-0.41
11573,-0.485,-0.405
11574,-0.475,-0.4
11575,-0.475,-0.41
11576,-0.475,-0.405
11577,-0.47,-0.42
11578,-0.48,-0.43
11579,-0.475,-0.41
11580,-0.475,-0.405
11581,-0.46,-0.41
11582,-0.465,-0.395
11583,-0.47,-0.405
11584,-0.465,-0.395
11585,-0.465,-0.36
11586,-0.45,-0.34
11587,-0.445,-0.33
11588,-0.43,-0.32
11589,-0.435,-0.315
11590,-0.435,-0.3
11591,-0.425,-0.285
11592,-0.4,-0.26
11593,-0.38,-0.255
11594,-0.365,-0.235
11595,-0.365,-0.23
11596,-0.39,-0.245
11597,-0.365,-0.22
11598,-0.365,-0.21
11599,-0.34,-0.205
11600,-0.345,-0.195
11601,-0.33,-0.2
11602,-0.35,-0.215
11603,-0.335,-0.185
11604,-0.32,-0.18
11605,-0.325,-0.185
11606,-0.32,-0.195
11607,-0.315,-0.21
11608,-0.335,-0.21
11609,-0.33,-0.19
11610,-0.32,-0.18
11611,-0.315,-0.18
11612,-0.31,-0.195
11613,-0.315,-0.195
11614,-0.325,-0.19
11615,-0.33,-0.185
11616,-0.315,-0.18
11617,-0.32,-0.18
11618,-0.32,-0.185
11619,-0.32,-0.205
11620,-0.335,-0.205
11621,-0.345,-0.2
11622,-0.33,-0.185
11623,-0.33,-0.18
11624,-0.325,-0.195
11625,-0.335,-0.2
11626,-0.345,-0.2
11627,-0.335,-0.195
11628,-0.325,-0.185
11629,-0.325,-0.195
11630,-0.335,-0.2
11631,-0.335,-0.215
11632,-0.345,-0.21
11633,-0.345,-0.2
11634,-0.345,-0.2
11635,-0.33,-0.195
11636,-0.325,-0.205
11637,-0.34,-0.23
11638,-0.335,-0.215
11639,-0.335,-0.205
11640,-0.325,-0.205
11641,-0.315,-0.195
11642,-0.315,-0.205
11643,-0.335,-0.205
11644,-0.34,-0.225
11645,-0.34,-0.21
11646,-0.33,-0.205
11647,-0.34,-0.2
11648,-0.325,-0.205
11649,-0.335,-0.225
11650,-0.355,-0.235
11651,-0.35,-0.22
11652,-0.34,-0.205
11653,-0.335,-0.215
11654,-0.34,-0.21
11655,-0.34,-0.215
11656,-0.36,-0.225
11657,-0.365,-0.22
11658,-0.355,-0.215
11659,-0.35,-0.22
11660,-0.345,-0.215
11661,-0.345,-0.22
11662,-0.355,-0.225
11663,-0.375,-0.22
11664,-0.345,-0.215
11665,-0.34,-0.215
11666,-0.355,-0.22
11667,-0.35,-0.24
11668,-0.365,-0.23
11669,-0.35,-0.215
11670,-0.355,-0.21
11671,-0.34,-0.22
11672,-0.35,-0.22
11673,-0.35,-0.235
11674,-0.35,-0.235
11675,-0.355,-0.225
11676,-0.33,-0.21
11677,-0.335,-0.215
11678,-0.335,-0.205
11679,-0.34,-0.215
11680,-0.36,-0.235
11681,-0.35,-0.22
11682,-0.34,-0.215
11683,-0.335,-0.21
11684,-0.345,-0.21
11685,-0.345,-0.23
11686,-0.36,-0.225
11687,-0.36,-0.215
11688,-0.355,-0.2
11689,-0.345,-0.2
11690,-0.35,-0.215
11691,-0.375,-0.225
11692,-0.385,-0.22
11693,-0.36,-0.21
11694,-0.355,-0.205
11695,-0.34,-0.21
11696,-0.345,-0.22
11697,-0.35,-0.215
11698,-0.365,-0.22
11699,-0.36,-0.215
11700,-0.345,-0.205
11701,-0.34,-0.21
11702,-0.34,-0.21
11703,-0.34,-0.215
11704,-0.345,-0.22
11705,-0.335,-0.21
11706,-0.325,-0.205
11707,-0.29,-0.205
11708,-0.28,-0.205
11709,-0.285,-0.22
11710,-0.295,-0.205
11711,-0.29,-0.195
11712,-0.275,-0.185
11713,-0.275,-0.185
11714,-0.26,-0.17
11715,-0.25,-0.175
11716,-0.26,-0.18
11717,-0.245,-0.165
11718,-0.23,-0.15
11719,-0.23,-0.155
11720,-0.24,-0.155
11721,-0.24,-0.16
11722,-0.25,-0.155
11723,-0.265,-0.145
11724,-0.25,-0.13
11725,-0.245,-0.125
11726,-0.235,-0.14
11727,-0.25,-0.15
11728,-0.28,-0.145
11729,-0.27,-0.14
11730,-0.24,-0.14
11731,-0.22,-0.155
11732,-0.21,-0.155
11733,-0.235,-0.17
11734,-0.285,-0.17
11735,-0.29,-0.155
11736,-0.315,-0.165
11737,-0.31,-0.165
11738,-0.31,-0.165
11739,-0.34,-0.185
11740,-0.36,-0.185
11741,-0.345,-0.205
11742,-0.345,-0.19
11743,-0.34,-0.19
11744,-0.365,-0.19
11745,-0.355,-0.205
11746,-0.38,-0.2
11747,-0.365,-0.19
11748,-0.355,-0.185
11749,-0.36,-0.185
11750,-0.355,-0.195
11751,-0.36,-0.21
11752,-0.375,-0.2
11753,-0.38,-0.205
11754,-0.37,-0.19
11755,-0.365,-0.2
11756,-0.36,-0.2
11757,-0.36,-0.21
11758,-0.375,-0.22
11759,-0.375,-0.205
11760,-0.375,-0.185
11761,-0.355,-0.195
11762,-0.365,-0.2
11763,-0.365,-0.24
11764,-0.39,-0.265
11765,-0.415,-0.29
11766,-0.43,-0.305
11767,-0.47,-0.325
11768,-0.5,-0.355
11769,-0.525,-0.34
11770,-0.58,-0.235
11771,-0.6,-0.095
11772,-0.56,0.04
11773,-0.445,0.155
11774,-0.305,0.27
11775,-0.16,0.37
11776,-0.005,0.505
11777,0.23,0.65
11778,0.535,0.79
11779,0.795,0.85
11780,0.985,0.77
11781,1.05,0.47
11782,0.975,0.075
11783,0.715,-0.195
11784,0.27,-0.245
11785,-0.145,-0.215
11786,-0.41,-0.22
11787,-0.52,-0.24
11788,-0.5,-0.23
11789,-0.435,-0.235
11790,-0.39,-0.225
11791,-0.39,-0.23
11792,-0.4,-0.23
11793,-0.41,-0.26
11794,-0.42,-0.255
11795,-0.415,-0.25
11796,-0.405,-0.24
11797,-0.41,-0.24
11798,-0.415,-0.24
11799,-0.42,-0.255
11800,-0.435,-0.25
11801,-0.435,-0.245
11802,-0.425,-0.235
11803,-0.42,-0.23
11804,-0.425,-0.25
11805,-0.43,-0.26
11806,-0.435,-0.26
11807,-0.43,-0.25
11808,-0.425,-0.235
11809,-0.41,-0.235
11810,-0.415,-0.245
11811,-0.42,-0.26
11812,-0.43,-0.26
11813,-0.435,-0.245
11814,-0.43,-0.23
11815,-0.425,-0.23
11816,-0.43,-0.245
11817,-0.44,-0.235
11818,-0.44,-0.255
11819,-0.44,-0.245
11820,-0.43,-0.23
11821,-0.42,-0.235
11822,-0.425,-0.24
11823,-0.425,-0.25
11824,-0.435,-0.25
11825,-0.43,-0.23
11826,-0.435,-0.24
11827,-0.43,-0.24
11828,-0.425,-0.245
11829,-0.43,-0.255
11830,-0.435,-0.245
11831,-0.425,-0.245
11832,-0.42,-0.235
11833,-0.42,-0.23
11834,-0.42,-0.24
11835,-0.42,-0.26
11836,-0.44,-0.26
11837,-0.435,-0.26
11838,-0.43,-0.25
11839,-0.425,-0.245
11840,-0.435,-0.255
11841,-0.44,-0.26
11842,-0.445,-0.285
11843,-0.435,-0.285
11844,-0.435,-0.275
11845,-0.425,-0.27
11846,-0.425,-0.28
11847,-0.435,-0.29
11848,-0.445,-0.295
11849,-0.435,-0.29
11850,-0.445,-0.3
11851,-0.42,-0.315
11852,-0.425,-0.305
11853,-0.43,-0.32
11854,-0.44,-0.32
11855,-0.435,-0.325
11856,-0.42,-0.32
11857,-0.42,-0.335
11858,-0.42,-0.35
11859,-0.415,-0.36
11860,-0.43,-0.365
11861,-0.43,-0.365
11862,-0.43,-0.36
11863,-0.415,-0.365
11864,-0.425,-0.375
11865,-0.435,-0.395
11866,-0.45,-0.39
11867,-0.445,-0.39
11868,-0.44,-0.38
11869,-0.435,-0.385
11870,-0.44,-0.375
11871,-0.435,-0.39
11872,-0.445,-0.395
11873,-0.44,-0.385
11874,-0.44,-0.36
11875,-0.425,-0.35
11876,-0.425,-0.36
11877,-0.425,-0.35
11878,-0.43,-0.34
11879,-0.435,-0.325
11880,-0.41,-0.29
11881,-0.395,-0.285
11882,-0.395,-0.28
11883,-0.39,-0.28
11884,-0.385,-0.275
11885,-0.39,-0.26
11886,-0.38,-0.225
11887,-0.355,-0.22
11888,-0.34,-0.21
11889,-0.35,-0.215
11890,-0.345,-0.21
11891,-0.34,-0.2
11892,-0.32,-0.185
11893,-0.31,-0.175
11894,-0.3,-0.175
11895,-0.305,-0.185
11896,-0.33,-0.18
11897,-0.325,-0.18
11898,-0.32,-0.165
11899,-0.32,-0.17
11900,-0.305,-0.16
11901,-0.325,-0.185
11902,-0.325,-0.18
11903,-0.315,-0.175
11904,-0.32,-0.165
11905,-0.315,-0.165
11906,-0.315,-0.175
11907,-0.32,-0.185
11908,-0.33,-0.19
11909,-0.325,-0.17
11910,-0.32,-0.17
11911,-0.315,-0.175
11912,-0.31,-0.185
11913,-0.315,-0.205
11914,-0.33,-0.205
11915,-0.32,-0.19
11916,-0.33,-0.185
11917,-0.32,-0.18
11918,-0.32,-0.19
11919,-0.34,-0.195
11920,-0.35,-0.185
11921,-0.345,-0.2
11922,-0.335,-0.18
11923,-0.335,-0.19
11924,-0.34,-0.205
11925,-0.335,-0.205
11926,-0.345,-0.195
11927,-0.36,-0.205
11928,-0.345,-0.195
11929,-0.335,-0.195
11930,-0.345,-0.21
11931,-0.355,-0.215
11932,-0.37,-0.215
11933,-0.36,-0.205
11934,-0.355,-0.195
11935,-0.345,-0.205
11936,-0.355,-0.205
11937,-0.355,-0.22
11938,-0.365,-0.22
11939,-0.355,-0.205
11940,-0.355,-0.2
11941,-0.35,-0.2
11942,-0.355,-0.205
11943,-0.36,-0.22
11944,-0.38,-0.22
11945,-0.37,-0.22
11946,-0.365,-0.2
11947,-0.36,-0.215
11948,-0.365,-0.205
11949,-0.38,-0.215
11950,-0.38,-0.22
11951,-0.385,-0.205
11952,-0.37,-0.195
11953,-0.365,-0.2
11954,-0.36,-0.205
11955,-0.365,-0.22
11956,-0.375,-0.225
11957,-0.375,-0.225
11958,-0.37,-0.2
11959,-0.36,-0.195
11960,-0.355,-0.205
11961,-0.365,-0.225
11962,-0.37,-0.22
11963,-0.37,-0.215
11964,-0.36,-0.2
11965,-0.355,-0.195
11966,-0.35,-0.21
11967,-0.355,-0.22
11968,-0.375,-0.215
11969,-0.355,-0.205
11970,-0.355,-0.19
11971,-0.34,-0.2
11972,-0.34,-0.205
11973,-0.355,-0.21
11974,-0.365,-0.21
11975,-0.365,-0.195
11976,-0.35,-0.19
11977,-0.35,-0.195
11978,-0.35,-0.195
11979,-0.355,-0.21
11980,-0.365,-0.21
11981,-0.37,-0.2
11982,-0.35,-0.195
11983,-0.345,-0.185
11984,-0.345,-0.19
11985,-0.35,-0.205
11986,-0.36,-0.21
11987,-0.35,-0.205
11988,-0.325,-0.19
11989,-0.32,-0.19
11990,-0.295,-0.195
11991,-0.295,-0.205
11992,-0.31,-0.195
11993,-0.285,-0.185
11994,-0.28,-0.175
11995,-0.265,-0.175
11996,-0.25,-0.17
11997,-0.26,-0.175
11998,-0.265,-0.175
11999,-0.255,-0.16
12000,-0.24,-0.14
12001,-0.225,-0.15
12002,-0.23,-0.155
12003,-0.245,-0.165
12004,-0.265,-0.155
12005,-0.265,-0.14
12006,-0.265,-0.12
12007,-0.27,-0.115
12008,-0.255,-0.125
12009,-0.26,-0.145
12010,-0.275,-0.15
12011,-0.285,-0.13
12012,-0.275,-0.12
12013,-0.26,-0.13
12014,-0.225,-0.15
12015,-0.23,-0.15
12016,-0.25,-0.16
12017,-0.285,-0.16
12018,-0.3,-0.155
12019,-0.285,-0.15
12020,-0.3,-0.17
12021,-0.325,-0.17
12022,-0.345,-0.185
12023,-0.345,-0.16
12024,-0.335,-0.145
12025,-0.325,-0.16
12026,-0.32,-0.16
12027,-0.33,-0.18
12028,-0.35,-0.18
12029,-0.355,-0.18
12030,-0.36,-0.16
12031,-0.355,-0.18
12032,-0.36,-0.19
12033,-0.365,-0.195
12034,-0.375,-0.2
12035,-0.38,-0.175
12036,-0.375,-0.175
12037,-0.37,-0.175
12038,-0.37,-0.19
12039,-0.37,-0.205
12040,-0.395,-0.195
12041,-0.395,-0.19
12042,-0.385,-0.185
12043,-0.39,-0.175
12044,-0.39,-0.18
12045,-0.38,-0.195
12046,-0.39,-0.19
12047,-0.38,-0.2
12048,-0.385,-0.185
12049,-0.37,-0.19
12050,-0.38,-0.22
12051,-0.4,-0.255
12052,-0.425,-0.29
12053,-0.46,-0.31
12054,-0.5,-0.335
12055,-0.505,-0.355
12056,-0.54,-0.275
12057,-0.595,-0.165
12058,-0.615,-0.03
12059,-0.535,0.105
12060,-0.39,0.22
12061,-0.225,0.345
12062,-0.025,0.48
12063,0.235,0.59
12064,0.51,0.66
12065,0.745,0.545
12066,0.85,0.24
12067,0.76,-0.105
12068,0.45,-0.275
12069,0.02,-0.275
12070,-0.35,-0.23
12071,-0.53,-0.22
12072,-0.525,-0.205
12073,-0.46,-0.205
12074,-0.415,-0.205
12075,-0.395,-0.215
12076,-0.415,-0.225
12077,-0.415,-0.23
12078,-0.41,-0.21
12079,-0.39,-0.205
12080,-0.385,-0.215
12081,-0.4,-0.23
12082,-0.425,-0.235
12083,-0.425,-0.23
12084,-0.415,-0.215
12085,-0.415,-0.215
12086,-0.405,-0.22
12087,-0.425,-0.22
12088,-0.425,-0.225
12089,-0.42,-0.22
12090,-0.42,-0.215
12091,-0.42,-0.21
12092,-0.41,-0.22
12093,-0.42,-0.22
12094,-0.425,-0.22
12095,-0.425,-0.21
12096,-0.41,-0.195
12097,-0.4,-0.215
12098,-0.395,-0.205
12099,-0.4,-0.21
12100,-0.41,-0.22
12101,-0.415,-0.225
12102,-0.405,-0.21
12103,-0.395,-0.205
12104,-0.385,-0.205
12105,-0.405,-0.21
12106,-0.41,-0.21
12107,-0.4,-0.2
12108,-0.405,-0.2
12109,-0.39,-0.2
12110,-0.39,-0.21
12111,-0.39,-0.22
12112,-0.4,-0.23
12113,-0.405,-0.2
12114,-0.395,-0.195
12115,-0.4,-0.2
12116,-0.4,-0.215
12117,-0.4,-0.22
12118,-0.42,-0.225
12119,-0.415,-0.215
12120,-0.4,-0.21
12121,-0.395,-0.21
12122,-0.4,-0.21
12123,-0.41,-0.23
12124,-0.41,-0.235
12125,-0.4,-0.23
12126,-0.4,-0.215
12127,-0.385,-0.225
12128,-0.395,-0.225
12129,-0.405,-0.255
12130,-0.415,-0.265
12131,-0.41,-0.26
12132,-0.405,-0.25
12133,-0.385,-0.24
12134,-0.39,-0.245
12135,-0.395,-0.265
12136,-0.405,-0.28
12137,-0.39,-0.28
12138,-0.385,-0.275
12139,-0.39,-0.295
12140,-0.395,-0.3
12141,-0.41,-0.31
12142,-0.415,-0.315
12143,-0.42,-0.31
12144,-0.405,-0.305
12145,-0.395,-0.325
12146,-0.4,-0.335
12147,-0.415,-0.35
12148,-0.43,-0.345
12149,-0.43,-0.345
12150,-0.42,-0.335
12151,-0.41,-0.34
12152,-0.42,-0.35
12153,-0.435,-0.36
12154,-0.425,-0.355
12155,-0.43,-0.36
12156,-0.425,-0.34
12157,-0.415,-0.34
12158,-0.415,-0.345
12159,-0.425,-0.345
12160,-0.425,-0.35
12161,-0.42,-0.33
12162,-0.405,-0.31
12163,-0.395,-0.315
12164,-0.4,-0.315
12165,-0.405,-0.315
12166,-0.425,-0.305
12167,-0.41,-0.305
12168,-0.395,-0.28
12169,-0.39,-0.265
12170,-0.385,-0.255
12171,-0.38,-0.25
12172,-0.375,-0.245
12173,-0.37,-0.235
12174,-0.355,-0.22
12175,-0.35,-0.205
12176,-0.345,-0.2
12177,-0.35,-0.205
12178,-0.36,-0.2
12179,-0.35,-0.19
12180,-0.33,-0.185
12181,-0.33,-0.195
12182,-0.315,-0.195
12183,-0.34,-0.205
12184,-0.355,-0.2
12185,-0.345,-0.19
12186,-0.33,-0.18
12187,-0.325,-0.185
12188,-0.325,-0.195
12189,-0.325,-0.195
12190,-0.345,-0.205
12191,-0.34,-0.185
12192,-0.325,-0.185
12193,-0.325,-0.18
12194,-0.325,-0.19
12195,-0.34,-0.21
12196,-0.365,-0.21
12197,-0.35,-0.205
12198,-0.35,-0.195
12199,-0.355,-0.2
12200,-0.365,-0.2
12201,-0.38,-0.22
12202,-0.38,-0.21
12203,-0.375,-0.215
12204,-0.36,-0.19
12205,-0.35,-0.195
12206,-0.355,-0.2
12207,-0.375,-0.215
12208,-0.38,-0.215
12209,-0.365,-0.22
12210,-0.375,-0.21
12211,-0.36,-0.21
12212,-0.365,-0.215
12213,-0.37,-0.225
12214,-0.37,-0.23
12215,-0.375,-0.21
12216,-0.365,-0.2
12217,-0.36,-0.205
12218,-0.36,-0.21
12219,-0.375,-0.22
12220,-0.37,-0.24
12221,-0.38,-0.245
12222,-0.38,-0.225
12223,-0.38,-0.225
12224,-0.375,-0.23
12225,-0.405,-0.245
12226,-0.4,-0.245
12227,-0.395,-0.23
12228,-0.385,-0.225
12229,-0.37,-0.235
12230,-0.38,-0.235
12231,-0.385,-0.245
12232,-0.405,-0.255
12233,-0.405,-0.245
12234,-0.395,-0.22
12235,-0.4,-0.235
12236,-0.405,-0.24
12237,-0.41,-0.25
12238,-0.405,-0.25
12239,-0.405,-0.24
12240,-0.4,-0.24
12241,-0.39,-0.24
12242,-0.385,-0.235
12243,-0.395,-0.245
12244,-0.41,-0.26
12245,-0.415,-0.245
12246,-0.4,-0.23
12247,-0.4,-0.225
12248,-0.39,-0.235
12249,-0.395,-0.255
12250,-0.415,-0.255
12251,-0.4,-0.245
12252,-0.4,-0.24
12253,-0.4,-0.24
12254,-0.4,-0.235
12255,-0.4,-0.25
12256,-0.42,-0.26
12257,-0.41,-0.245
12258,-0.415,-0.235
12259,-0.405,-0.245
12260,-0.385,-0.24
12261,-0.39,-0.24
12262,-0.395,-0.255
12263,-0.39,-0.24
12264,-0.375,-0.24
12265,-0.375,-0.245
12266,-0.38,-0.25
12267,-0.39,-0.26
12268,-0.395,-0.26
12269,-0.38,-0.255
12270,-0.38,-0.245
12271,-0.345,-0.245
12272,-0.335,-0.24
12273,-0.345,-0.245
12274,-0.335,-0.255
12275,-0.345,-0.235
12276,-0.325,-0.235
12277,-0.32,-0.23
12278,-0.32,-0.245
12279,-0.335,-0.24
12280,-0.345,-0.245
12281,-0.33,-0.23
12282,-0.31,-0.21
12283,-0.31,-0.215
12284,-0.3,-0.21
12285,-0.31,-0.22
12286,-0.315,-0.23
12287,-0.3,-0.23
12288,-0.29,-0.205
12289,-0.29,-0.2
12290,-0.305,-0.185
12291,-0.305,-0.195
12292,-0.31,-0.2
12293,-0.315,-0.2
12294,-0.305,-0.185
12295,-0.3,-0.19
12296,-0.32,-0.205
12297,-0.32,-0.21
12298,-0.315,-0.225
12299,-0.3,-0.23
12300,-0.285,-0.22
12301,-0.295,-0.225
12302,-0.33,-0.255
12303,-0.345,-0.25
12304,-0.38,-0.265
12305,-0.395,-0.255
12306,-0.4,-0.25
12307,-0.395,-0.245
12308,-0.42,-0.25
12309,-0.435,-0.28
12310,-0.445,-0.27
12311,-0.445,-0.27
12312,-0.44,-0.25
12313,-0.43,-0.255
12314,-0.425,-0.26
12315,-0.435,-0.27
12316,-0.445,-0.265
12317,-0.435,-0.255
12318,-0.425,-0.265
12319,-0.415,-0.255
12320,-0.425,-0.28
12321,-0.44,-0.285
12322,-0.445,-0.295
12323,-0.45,-0.285
12324,-0.435,-0.285
12325,-0.43,-0.275
12326,-0.425,-0.275
12327,-0.425,-0.285
12328,-0.445,-0.29
12329,-0.45,-0.295
12330,-0.445,-0.305
12331,-0.44,-0.315
12332,-0.47,-0.345
12333,-0.505,-0.38
12334,-0.545,-0.425
12335,-0.57,-0.425
12336,-0.595,-0.4
12337,-0.645,-0.315
12338,-0.67,-0.215
12339,-0.64,-0.14
12340,-0.57,-0.075
12341,-0.47,-0.03
12342,-0.37,-0.025
12343,-0.29,0.005
12344,-0.19,0.05
12345,-0.07,0.14
12346,0.085,0.22
12347,0.3,0.345
12348,0.515,0.475
12349,0.7,0.48
12350,0.82,0.295
12351,0.84,-0.03
12352,0.69,-0.335
12353,0.335,-0.455
12354,-0.04,-0.425
12355,-0.335,-0.385
12356,-0.52,-0.345
12357,-0.59,-0.34
12358,-0.58,-0.335
12359,-0.53,-0.325
12360,-0.49,-0.32
12361,-0.475,-0.325
12362,-0.47,-0.33
12363,-0.485,-0.345
12364,-0.49,-0.34
12365,-0.48,-0.325
12366,-0.475,-0.31
12367,-0.47,-0.32
12368,-0.475,-0.33
12369,-0.48,-0.35
12370,-0.5,-0.35
12371,-0.505,-0.33
12372,-0.505,-0.305
12373,-0.485,-0.31
12374,-0.475,-0.31
12375,-0.485,-0.325
12376,-0.5,-0.335
12377,-0.5,-0.325
12378,-0.485,-0.32
12379,-0.47,-0.315
12380,-0.485,-0.33
12381,-0.495,-0.325
12382,-0.495,-0.34
12383,-0.495,-0.325
12384,-0.48,-0.32
12385,-0.48,-0.31
12386,-0.46,-0.32
12387,-0.46,-0.325
12388,-0.47,-0.34
12389,-0.475,-0.325
12390,-0.48,-0.315
12391,-0.475,-0.325
12392,-0.49,-0.325
12393,-0.49,-0.34
12394,-0.505,-0.325
12395,-0.5,-0.315
12396,-0.485,-0.3
12397,-0.48,-0.3
12398,-0.485,-0.315
12399,-0.48,-0.32
12400,-0.5,-0.335
12401,-0.495,-0.325
12402,-0.48,-0.32
12403,-0.475,-0.31
12404,-0.475,-0.32
12405,-0.47,-0.325
12406,-0.49,-0.325
12407,-0.475,-0.325
12408,-0.48,-0.31
12409,-0.47,-0.32
12410,-0.485,-0.34
12411,-0.48,-0.355
12412,-0.49,-0.36
12413,-0.485,-0.355
12414,-0.49,-0.345
12415,-0.49,-0.345
12416,-0.495,-0.35
12417,-0.5,-0.365
12418,-0.515,-0.37
12419,-0.515,-0.355
12420,-0.495,-0.355
12421,-0.485,-0.355
12422,-0.465,-0.36
12423,-0.475,-0.365
12424,-0.49,-0.38
12425,-0.495,-0.385
12426,-0.5,-0.39
12427,-0.495,-0.395
12428,-0.5,-0.4
12429,-0.51,-0.425
12430,-0.505,-0.42
12431,-0.51,-0.41
12432,-0.5,-0.43
12433,-0.505,-0.43
12434,-0.51,-0.455
12435,-0.525,-0.455
12436,-0.545,-0.465
12437,-0.54,-0.455
12438,-0.53,-0.45
12439,-0.53,-0.46
12440,-0.535,-0.475
12441,-0.55,-0.48
12442,-0.56,-0.515
12443,-0.545,-0.485
12444,-0.54,-0.465
12445,-0.535,-0.47
12446,-0.53,-0.465
12447,-0.54,-0.475
12448,-0.545,-0.475
12449,-0.55,-0.46
12450,-0.53,-0.425
12451,-0.525,-0.415
12452,-0.515,-0.42
12453,-0.5,-0.41
12454,-0.51,-0.385
12455,-0.49,-0.365
12456,-0.465,-0.36
12457,-0.455,-0.345
12458,-0.44,-0.335
12459,-0.44,-0.34
12460,-0.45,-0.34
12461,-0.425,-0.33
12462,-0.41,-0.315
12463,-0.4,-0.31
12464,-0.405,-0.3
12465,-0.41,-0.305
12466,-0.405,-0.305
12467,-0.4,-0.3
12468,-0.385,-0.29
12469,-0.385,-0.3
12470,-0.38,-0.305
12471,-0.39,-0.305
12472,-0.405,-0.3
12473,-0.4,-0.285
12474,-0.385,-0.29
12475,-0.38,-0.295
12476,-0.38,-0.29
12477,-0.38,-0.31
12478,-0.4,-0.31
12479,-0.395,-0.3
12480,-0.38,-0.29
12481,-0.365,-0.29
12482,-0.36,-0.305
12483,-0.385,-0.31
12484,-0.4,-0.32
12485,-0.4,-0.32
12486,-0.395,-0.31
12487,-0.38,-0.31
12488,-0.385,-0.295
12489,-0.39,-0.305
12490,-0.395,-0.325
12491,-0.395,-0.315
12492,-0.39,-0.305
12493,-0.38,-0.31
12494,-0.385,-0.305
12495,-0.395,-0.315
12496,-0.405,-0.315
12497,-0.4,-0.32
12498,-0.405,-0.32
12499,-0.395,-0.31
12500,-0.405,-0.325
12501,-0.405,-0.33
12502,-0.42,-0.32
12503,-0.41,-0.325
12504,-0.405,-0.31
12505,-0.4,-0.31
12506,-0.405,-0.315
12507,-0.42,-0.335
12508,-0.435,-0.345
12509,-0.425,-0.34
12510,-0.425,-0.325
12511,-0.41,-0.325
12512,-0.42,-0.32
12513,-0.425,-0.33
12514,-0.43,-0.35
12515,-0.43,-0.34
12516,-0.425,-0.325
12517,-0.4,-0.335
12518,-0.415,-0.325
12519,-0.425,-0.34
12520,-0.43,-0.335
12521,-0.435,-0.34
12522,-0.42,-0.335
12523,-0.415,-0.325
12524,-0.42,-0.335
12525,-0.425,-0.345
12526,-0.43,-0.34
12527,-0.435,-0.325
12528,-0.425,-0.32
12529,-0.425,-0.31
12530,-0.43,-0.325
12531,-0.435,-0.325
12532,-0.445,-0.33
12533,-0.445,-0.325
12534,-0.435,-0.325
12535,-0.425,-0.315
12536,-0.425,-0.315
12537,-0.44,-0.33
12538,-0.445,-0.33
12539,-0.44,-0.325
12540,-0.43,-0.315
12541,-0.425,-0.305
12542,-0.415,-0.325
12543,-0.435,-0.32
12544,-0.44,-0.34
12545,-0.435,-0.33
12546,-0.425,-0.31
12547,-0.42,-0.32
12548,-0.415,-0.32
12549,-0.435,-0.33
12550,-0.43,-0.34
12551,-0.435,-0.335
12552,-0.42,-0.325
12553,-0.415,-0.335
12554,-0.425,-0.335
12555,-0.425,-0.33
12556,-0.43,-0.335
12557,-0.435,-0.32
12558,-0.42,-0.305
12559,-0.42,-0.325
12560,-0.415,-0.32
12561,-0.42,-0.335
12562,-0.435,-0.335
12563,-0.43,-0.315
12564,-0.415,-0.315
12565,-0.39,-0.31
12566,-0.38,-0.31
12567,-0.385,-0.32
12568,-0.385,-0.325
12569,-0.375,-0.315
12570,-0.38,-0.29
12571,-0.35,-0.29
12572,-0.335,-0.285
12573,-0.335,-0.295
12574,-0.33,-0.29
12575,-0.335,-0.28
12576,-0.32,-0.265
12577,-0.305,-0.265
12578,-0.29,-0.275
12579,-0.3,-0.275
12580,-0.325,-0.285
12581,-0.325,-0.26
12582,-0.325,-0.255
12583,-0.32,-0.24
12584,-0.335,-0.25
12585,-0.33,-0.265
12586,-0.345,-0.255
12587,-0.345,-0.255
12588,-0.34,-0.245
12589,-0.345,-0.245
12590,-0.335,-0.255
